+OS0hLrcOuwA4Q	1 1 1 3 1 1 2 1 1 1 1 1 1 7 1 1 47 1 3 1 2 1 1 4 1 2 1 1 1 1 1 1 3 48 1 1 1 4 1 1 1 1 1 1 2 1 8 17 2 1 2 3 1 11 1 1 1 1 24 1 1 1 1 1 1 3 1 2 3 
3WzehIX+6oNA1g	2 5 2 1 1 1 1 7 1 
05i7iyoS7zrlqw	2 2 
05UEYv4DJQu8qQ	1 21 19 1 9 2 1 1 21 2 1 1 2 1 
+aiGiE6FQw2+xw	1 1 1 
+ENGNli/6dKmmg	5 1 1 2 1 5 4 1 2 5 3 1 2 
310nD3cthfXP/A	1 1 2 1 1 1 1 2 1 1 1 1 9 2 1 7 4 3 36 1 1 1 1 1 1 1 9 1 1 1 1 1 7 7 1 22 1 6 1 1 1 1 1 14 1 1 1 9 1 
1uT7Td2H5c4I9w	3 1 1 3 
59HFYHCgHjSgbw	16 2 5 7 1 5 1 1 1 12 1 2 1 5 1 1 13 1 1 3 2 1 2 29 3 1 6 1 33 1 7 23 1 1 16 1 2 1 1 1 15 1 
2Im6Gp/hpMLNag	1 1 1 8 1 1 12 1 2 5 1 12 
0mHZIQ8GfQ7ipw	1 1 1 1 1 
0nDIosO8SoXxpA	1 1 
19A0yBwB19/CcA	1 1 1 
/DSFoWXPCTCa0g	1 2 1 7 1 7 1 3 2 3 1 
34GsYj2LGZ7mxQ	1 1 2 1 2 2 1 36 1 1 5 2 1 1 1 2 15 2 14 1 2 4 1 2 1 30 6 1 1 1 1 1 1 1 1 
/GkeqW4hYQ4JBw	2 2 2 1 7 1 2 15 1 13 19 1 1 1 1 12 
1hJdiBe0Bf27Dw	1 4 13 2 6 5 1 7 16 1 1 1 1 6 
3m9iTkdmG0MtnA	1 1 1 1 
39AobiAIsBtpjg	1 1 1 1 1 2 1 1 1 1 1 34 1 1 1 9 1 1 2 12 1 1 4 1 27 1 3 2 2 3 1 6 1 3 3 3 14 1 1 1 
0DxFsDU5twtQrA	1 1 4 3 1 
58dpN1J8L+cYEg	1 2 1 1 8 1 1 1 2 5 41 1 3 1 1 4 2 69 1 1 2 1 1 1 1 1 1 44 29 1 6 1 1 1 1 3 1 1 1 1 1 1 47 1 1 2 2 4 2 1 2 1 2 2 1 2 1 2 1 30 1 1 2 6 4 6 11 25 1 3 1 1 2 1 1 6 1 1 1 5 1 2 3 1 2 4 2 3 1 
21TpdLBAMnjFJw	1 1 
+m0nYwZX6AxSfg	1 1 9 9 3 4 2 1 1 1 1 1 
1QzR+D98za4OWg	1 1 2 2 
3nC0OEtTCUboRA	8 1 1 2 1 2 1 
2bGm5Q4042fFlQ	1 1 2 14 3 2 1 3 1 14 1 1 1 1 1 1 1 1 4 1 1 17 1 1 1 1 3 1 1 1 1 1 1 1 
/qBgo2t9/JS0ZQ	3 1 1 2 2 3 
40+Z+azPFsu9Vg	1 8 1 1 2 8 1 1 4 2 
0Jps4yjlvTWrFA	1 1 
2kwjwQv893a2Ag	1 1 1 1 8 1 1 10 1 1 2 1 1 
3kdVwqwcLr8Wrw	6 1 1 1 1 1 35 1 1 1 1 1 1 5 8 1 1 39 1 1 2 1 4 1 1 2 1 14 
0QAeWbF3qWG47Q	1 1 1 1 13 1 1 7 1 3 1 1 1 1 2 2 1 2 1 1 1 1 
5D764GC1+1S7rQ	2 1 23 1 1 1 3 1 1 2 24 5 1 2 3 2 7 1 1 1 1 
1wg1rWdoaVwKqA	1 1 
46QBlXoQ6hmTVg	3 8 1 2 2 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 3 
4uyKxaBmYT+K3w	1 2 1 21 1 2 1 5 17 3 21 1 1 1 1 
4dbmVqGKU/Lj+g	1 1 
+8ghJj9h+knq9Q	1 1 1 5 1 1 2 1 2 3 9 1 3 
4BrGByFExWMu8g	1 1 1 1 1 1 3 1 3 
0mnG+2CYu6JDeA	10 1 1 2 3 1 2 2 1 6 2 2 1 1 
3/6gw8JwMuMvKg	3 1 3 
49wjXQNA75+aFg	3 3 3 2 1 3 1 1 3 
5CwP9LkWGOmWfw	1 1 1 1 2 
4y/Qejr5rDaPMQ	3 3 1 3 1 1 1 1 3 1 1 1 1 
+RG48I+RVVowXg	4 2 2 1 1 1 2 5 6 4 1 2 1 1 1 1 32 1 1 1 1 1 9 68 1 3 1 2 3 2 1 1 11 1 4 26 1 66 1 1 1 4 1 1 2 
3x4iKQjxL/S2Aw	1 1 1 1 3 1 1 1 1 1 20 1 1 2 1 5 21 1 2 2 1 1 1 
4PMipdKHLUNJ4A	2 1 2 2 1 
4oY0yxBrcHUxoQ	8 1 1 7 2 1 9 9 1 1 1 6 8 1 5 1 1 8 8 1 1 
1i7jvd4X+CtvQg	1 2 1 1 2 1 
4A27jLlOydUqbw	9 1 1 4 1 9 1 1 1 1 7 1 1 1 2 
/4+NiLOeCwkHQA	1 4 7 15 1 1 10 1 1 2 37 1 1 1 67 2 1 1 1 1 1 1 1 1 1 4 1 1 1 6 1 1 2 1 1 1 1 1 1 4 55 1 2 2 3 15 1 2 2 4 2 18 1 
2AZddfUk/KbrKQ	1 1 1 
2M+dSp/cDM6ntw	1 1 1 3 1 6 9 4 1 8 1 2 2 1 6 2 1 
3S2epBOodDgXzg	1 5 3 1 1 1 1 2 2 1 31 5 1 5 5 10 1 10 1 1 1 1 1 
+uLAQVMReD81Ig	1 1 1 1 1 
/EBPUXwtII6NuA	12 1 1 1 1 1 1 45 6 6 1 3 2 24 6 1 1 35 1 1 1 1 1 5 1 7 1 14 1 12 4 1 1 1 2 
4+n7qUT7Hrfbog	2 1 4 2 2 1 9 3 9 4 2 1 2 1 10 3 
2h9YB5gzzOAyXw	1 1 1 2 3 1 1 14 2 27 1 1 1 6 1 3 1 1 2 1 2 1 1 35 1 1 1 5 1 4 8 1 3 1 1 1 2 1 1 8 30 1 1 2 5 
247z2KYEi4gBMA	2 1 1 
0yvpeq9eA8grsg	1 1 
41CfWWBM6p2MuQ	14 5 4 14 4 2 1 1 30 1 1 3 1 1 3 1 1 2 2 6 1 
5c1AS61NrWTqMg	1 1 
3QxKPXNwJy8RSA	1 8 2 1 8 2 1 1 1 1 1 1 3 
0kxd08lxJoem3g	1 1 1 1 1 12 1 1 1 1 1 1 1 1 1 1 1 1 1 1 24 1 1 1 1 1 5 1 2 
2RnK1hscx6iogQ	2 1 2 1 
+6xVsn3CJ89ysQ	1 1 1 
29yUWNZBGF8K9Q	1 1 2 1 1 2 1 2 1 1 4 1 1 1 1 1 3 1 46 1 8 1 1 1 51 1 1 1 6 13 1 1 6 1 11 3 2 1 3 1 1 
/7zM2gU62Wi77Q	1 1 1 
0BRlgBFG6AHbeA	5 1 2 1 2 5 3 6 
/oPX4DAZXxkJLQ	1 1 1 1 1 2 1 2 3 1 1 2 1 27 1 5 1 12 1 4 1 3 2 
2GfJ1tPKNqRY1A	1 3 2 2 2 1 8 1 1 3 5 2 7 1 1 5 2 1 6 1 2 2 1 
10f98fA3R4UuNQ	1 5 5 1 51 1 1 1 13 2 1 2 1 1 46 1 7 1 1 1 7 1 15 6 1 56 1 1 1 1 1 1 
+TXBDH46UpNzQw	2 22 2 1 1 6 6 20 1 4 7 1 
/5cWXu1xqdMOpQ	1 2 1 1 1 5 4 1 
3iP0cSY/74qCXg	1 1 1 3 1 6 3 6 1 1 1 1 1 4 1 4 2 4 1 1 4 
50RN0zLyHD9gcg	1 1 1 1 1 11 1 2 1 1 1 2 1 1 1 1 
4BE0eG+ft+Qs7Q	1 1 1 1 
09d0Ng8ZwvP7hg	5 1 20 1 1 2 3 1 1 1 1 1 2 24 1 1 1 1 7 4 6 1 1 6 1 
1Zh9pUWmJDik5A	1 2 2 
49oZd2TjMtMTUQ	2 1 9 1 4 1 7 2 2 2 
4PPht7vEJxBzjQ	1 1 2 1 1 6 9 31 1 4 1 14 1 23 1 1 1 8 7 1 14 1 1 6 1 3 1 1 4 
+913yeS7AYQOxg	2 1 1 
/Wb1ItB1ajv94Q	1 1 
14CUofIHLfYteA	1 1 1 1 
/K8e74icTDt92g	1 1 1 1 1 5 1 1 2 3 1 1 3 4 1 1 6 4 1 1 1 1 
418w4ziCueoUXQ	1 1 1 1 1 4 3 1 
4Ju042QcLdnxDA	3 1 1 1 1 1 8 1 1 2 1 1 1 36 1 6 1 3 2 1 2 1 1 1 1 1 4 1 17 1 1 4 5 8 3 1 1 1 3 1 1 1 1 1 39 1 1 1 6 1 2 33 1 1 32 2 1 1 1 1 6 2 1 1 1 5 4 1 1 1 
2U1TKRIBXT7x1g	1 1 2 5 5 2 
2oWh0CtjKseCOw	1 1 5 1 20 3 1 1 22 3 1 1 1 2 1 2 22 1 1 
1QEI5U9KQprJOQ	1 1 4 1 1 1 1 4 8 5 1 1 1 1 16 1 59 1 2 1 1 3 2 13 3 2 1 5 1 1 1 1 25 2 1 4 1 
4ez1Qolg4KaRGA	2 5 16 1 6 2 1 1 4 2 13 1 
0IzpNXP5dpn2Ag	2 1 20 10 1 1 2 1 1 17 2 1 1 1 2 1 13 1 8 2 1 1 31 1 
2DnwFz3Ob5s2LQ	1 1 1 1 1 1 3 1 4 1 26 1 1 3 1 34 13 1 21 6 
4qCTaMZdwD9XDw	1 1 1 1 1 3 1 6 2 5 1 6 8 11 1 1 1 2 2 1 23 1 1 3 1 4 2 1 
2P3sf0xRRFthzg	1 8 1 1 3 5 6 1 2 1 
4f5GLTF7Mrh8sQ	1 1 
/G/G9RqozoEyMg	1 1 2 
3+ylQwW6LaVdaQ	1 1 1 3 1 3 2 1 4 3 1 1 1 1 
3votlzshEMoWjw	1 1 1 1 
/KaPdq8SMPh8Ow	1 1 35 1 1 7 39 23 4 3 1 1 1 1 1 1 2 1 1 38 3 1 1 1 13 1 1 3 1 10 1 
28GofbeGu6aD3g	1 1 1 1 1 1 22 5 1 5 1 1 46 3 1 1 4 1 24 1 1 9 1 1 8 1 17 1 1 1 1 22 3 1 1 4 1 3 1 
5KyaVFopsVxfEA	1 3 6 1 1 1 1 4 1 1 1 1 1 1 2 1 1 1 1 1 1 1 
4t5/7ygho/aIVw	1 1 2 
+n8Z2/em0uJPGQ	1 1 1 
045I8Q4tCgDJ+w	1 1 2 5 1 1 1 4 6 1 1 1 1 4 4 
5c4uva7fX2wArQ	1 1 1 
/XYu4KOVvBBT5w	1 1 
1ydd211kstA1+Q	5 3 1 2 1 1 2 
5csegUXAHjFfRQ	2 1 3 
0jiap1PjEF8f9g	1 1 1 1 
3CDZwFTlEsONIg	1 2 1 2 1 6 1 1 3 
+Qjl+HqqMKIPOw	3 1 1 1 1 2 
31ce4Mu7hKj5UQ	2 1 1 5 1 2 1 1 31 1 6 2 1 5 7 1 3 1 2 18 1 1 1 1 
1FJyZOWzfg296Q	1 2 2 
2CTgE9tvoQcNwQ	1 1 1 1 20 1 1 2 1 1 1 4 24 1 1 1 1 1 1 1 15 2 2 1 1 
3hsNP2G0CX+8QA	2 1 1 
5+/JbKoqJ9PoZA	1 1 1 
2x+WXdu13lqfIw	5 1 6 1 1 2 1 
28i7FT51gSfUEg	1 1 1 2 1 1 
/9KLEFw66QZK8g	1 1 
+tSo1id23IJiXg	1 4 1 2 1 1 1 3 2 1 2 6 1 5 1 
4MX8zyFrAiYH3w	1 1 1 1 2 
537Z4y7GWx7vgw	1 1 1 7 1 1 11 1 3 11 1 2 73 1 1 1 11 7 4 1 5 1 1 1 1 1 1 1 3 10 1 3 1 2 1 1 1 1 5 1 1 8 1 7 19 3 1 1 1 68 1 2 5 1 1 1 2 1 
1oYGSHAXBqkJFQ	2 1 3 2 1 2 
3Upp2oBMIykTsg	1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 
/BbmY/xf5nd5fQ	1 1 1 1 1 2 2 10 1 1 1 3 
0OI6RanO1YXU9w	1 2 5 5 1 1 
+/YLA4TvzDGg/g	1 1 1 
4A4wvAgmdhbNTw	1 1 1 1 1 1 1 
0nZsdXNH8wgLpA	1 1 2 1 2 1 1 1 4 2 2 
3Fu+2sGOjXfcUA	7 1 2 14 3 11 1 1 5 1 1 3 2 17 1 1 1 3 1 1 1 
3v7VJYBzCSoZvg	1 1 1 1 1 
3rVTRCoBNkgK8Q	1 2 1 5 1 3 3 3 1 1 
5TYh9WP8KJEA2g	1 4 1 10 11 5 12 1 3 1 5 1 1 1 3 1 1 
3zEbtA6WGHeBVQ	1 1 1 1 1 1 1 1 1 1 
3S1OMSjK5mQOPw	5 2 4 6 1 5 1 2 6 3 1 1 4 4 1 3 1 1 3 6 19 1 
1FXTyvgWOUMriw	2 2 2 2 2 2 
3+aBI687ekB4Jw	1 2 3 
3n0gGaf5PF6kYA	1 1 1 
37PPLK8kyO04zg	1 1 1 1 3 1 1 8 2 2 1 1 1 5 3 1 3 1 2 1 1 2 4 1 1 1 
5DWqFshlWL5fVQ	1 1 
4JWUJnNjXh7qrw	1 1 1 1 1 
1Q19RI66xXFA/A	2 14 1 1 2 1 3 3 1 2 1 1 15 
+Zj7Dc4cVYYU2g	4 2 1 1 2 1 1 2 1 2 1 1 15 1 1 1 1 1 
0Z8z4IwACHNocw	1 4 1 1 3 3 1 1 1 1 
4aTbk5K8ry2lRQ	1 2 1 1 1 1 1 1 1 
2UhdgVMetIPzUg	2 2 1 1 1 2 2 1 2 
4flKT0GVu7Hl/Q	2 2 2 1 2 
+mhLkL1R7TTH+w	1 2 1 1 1 1 
5gGeVvogyJwzJA	1 1 1 1 4 1 1 3 1 3 1 3 1 1 1 1 1 1 1 
5X27WQQXemOy/g	1 2 1 23 1 1 3 1 1 1 6 1 1 1 5 1 35 1 4 1 1 1 62 1 1 36 8 1 1 1 16 1 1 1 1 5 1 1 9 1 15 1 1 1 1 1 1 1 1 1 41 1 1 2 5 45 1 1 1 2 1 
05d39sqj+7v1Fg	2 1 2 1 
3RRyEcCDtOUTlA	1 9 3 9 1 3 4 3 1 11 7 2 1 1 
+KCiBCFEuqDAvw	1 2 4 4 1 1 
19r/l1gKARpkNQ	1 
0XOleOVEcOStLg	3 1 1 22 2 13 6 1 1 2 1 1 23 1 6 1 9 5 1 
2fGBNbwmJtje1g	1 1 1 2 1 1 1 4 3 1 1 2 1 21 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 3 1 
+Kag1DSSH9dgkQ	2 2 
0eZuQh3wQUunJw	1 4 3 2 1 1 11 2 1 1 3 2 1 1 1 10 1 
0DiXIAG8Elm42Q	4 5 1 10 2 3 1 9 
29HsMc4ZuyN7ww	1 1 1 1 
2OW8lxYIPdk3mg	2 1 1 3 1 1 6 1 4 1 9 1 4 2 4 21 1 10 
0BmMwRlhGOlm8A	1 2 11 1 11 4 1 2 2 2 2 4 1 
+NdpRoj8DfzazQ	2 2 2 1 2 9 1 9 7 
2NLJ6zKBh27QzA	1 1 1 1 
0ZU1c/kF/WSTQw	1 1 1 1 
1bhXjahMkFIrfQ	1 8 5 9 1 1 1 
3k66T4QaTS4HWQ	1 2 1 1 1 1 1 5 2 6 1 1 1 1 1 1 
42eRK91gA2Q4aQ	1 1 1 1 
2MubB12RRUf21w	1 3 1 1 1 27 1 1 4 1 1 17 18 1 1 3 1 21 3 5 1 1 
0Gob+S2r7MVstw	1 1 14 2 1 1 12 5 1 13 1 1 1 
+7WSdZOE2YJNog	1 2 5 5 2 4 1 1 
+yNrNI7wuy7UlA	1 2 1 9 6 36 1 1 1 1 10 1 1 1 3 1 5 4 12 1 1 1 1 14 9 15 1 6 1 1 4 31 3 2 11 1 9 
27erI83yNmq+NA	3 2 1 2 6 8 1 3 34 6 1 1 2 1 13 1 17 1 18 
/1zkAeOwxVQTcA	1 6 1 5 1 1 2 2 2 1 1 1 1 1 5 1 1 1 13 22 1 2 1 9 1 20 1 
/1UpGV9ChnvuTQ	1 1 1 1 1 5 1 1 2 6 1 1 2 1 9 1 
0J2XdHCbLyHfXQ	1 7 1 5 9 1 1 2 7 2 1 1 1 1 1 2 1 2 1 11 2 
30d/mRY+cajhqw	1 1 5 5 1 7 1 6 1 1 1 7 
5g6Ejpcti2JpWQ	2 1 
+gBhQ94QxrJarA	3 3 3 
+BSejKiJlz0M2w	1 1 1 6 3 2 1 1 37 1 5 8 1 23 18 1 1 2 1 7 1 1 26 1 2 1 1 3 1 1 1 1 3 1 2 1 1 4 1 2 25 
4MY/q5ki1ZIliQ	1 1 1 1 
5i6+87LA5c+jtg	3 6 2 1 9 2 6 1 1 2 2 3 20 1 5 
0xsxc/8jstwOUw	3 8 5 2 
314xCy7e6o7mjg	1 1 2 1 3 6 5 1 5 
2SU0dgLd08skxw	1 1 1 
3+8lOxg5S77ulA	9 7 1 1 1 2 1 1 7 
021IlrpD4bcfsQ	1 3 3 1 1 4 4 1 
4sLuUev9C4vfpw	1 2 1 1 1 1 4 9 1 1 3 1 7 1 1 1 1 1 2 1 1 1 1 1 3 9 1 1 2 1 1 
0DD8vKMFso5Ejw	10 1 37 1 1 36 5 1 1 49 1 1 1 1 1 1 1 40 
+QFKlT7jfyl6pg	1 1 1 
/9YBg2kViFglhw	1 1 1 7 2 2 1 9 1 1 2 1 1 4 
1hSwFZytuEuFyg	2 3 1 3 
4EqmN94TR2wSsg	1 5 8 1 2 1 8 5 23 1 6 13 21 6 5 1 6 3 1 1 73 1 1 1 1 1 1 9 40 1 1 
+0T3zPBTUaYhtg	1 17 2 1 1 1 1 1 18 3 4 13 1 1 1 1 1 2 
2ammydP8jAzCqg	2 5 1 1 1 1 6 2 1 2 1 1 2 1 3 1 1 
43iAYeYiXS8fFg	1 1 1 2 
/cPGvEHrVGMWhQ	4 3 1 3 1 1 
3djgjKh01pqQnw	1 1 1 1 3 16 1 9 1 1 30 7 3 35 1 1 1 2 1 6 10 1 1 1 1 1 
1mkZAfFCw5BAow	6 1 1 1 1 2 2 5 
/1p1D53W8wgITw	3 1 1 1 3 17 1 2 1 4 3 2 9 2 2 2 1 3 3 3 1 1 1 1 1 8 1 2 2 7 19 12 4 1 1 5 1 3 
1dg0X7bLARzCow	1 11 1 5 4 1 1 1 1 1 3 1 1 1 18 1 1 1 1 1 1 
2n/bdSWE+8X1XQ	1 1 1 1 1 1 135 1 1 2 1 1 1 1 1 2 5 1 1 1 1 1 9 15 4 1 1 6 1 1 8 1 1 2 1 2 1 182 1 1 13 1 1 1 3 1 1 1 1 1 2 11 3 3 4 1 2 1 1 1 4 1 1 3 2 1 5 2 1 1 1 1 131 3 1 1 1 13 5 4 1 1 1 1 34 1 1 14 4 1 3 1 1 4 1 1 4 2 1 1 2 1 1 2 6 1 22 1 1 1 1 39 1 1 3 2 1 8 1 2 9 2 
28/v7AT3tLrb6Q	1 6 1 1 1 1 6 7 
0CiPpN0tQ+XEzw	1 1 1 1 1 1 2 1 7 1 2 1 1 1 1 1 2 27 1 1 1 2 1 17 1 1 1 1 2 2 14 3 2 1 2 3 5 1 2 4 3 2 1 1 23 1 1 1 1 1 1 5 15 
3bsf/L/sXrWc9w	1 1 1 
5X0DaQWNQeQ6zQ	1 2 1 
+7KgWS/ZXqw1jQ	2 1 1 1 
4RyPYfN3I6gs1g	1 1 1 1 
+iXbAb7vCDwKxg	1 1 5 1 9 1 5 1 1 1 
59NI2OnugcL/hw	1 1 2 9 1 1 1 7 2 1 7 16 2 1 1 4 1 3 1 1 39 1 2 1 1 1 2 35 1 1 2 
2aR1xp4nv5HJCw	1 1 13 5 3 1 1 44 1 5 1 1 2 1 12 2 1 1 2 3 1 1 1 1 1 1 1 1 1 2 24 1 1 3 1 1 1 1 3 2 2 4 4 2 2 3 2 2 20 1 21 2 2 5 4 18 9 1 2 1 3 2 1 11 2 1 1 1 1 3 2 1 1 
1ahns8cLzqEP4Q	1 1 1 1 
0cUpwZRzvf4FQg	17 1 15 7 1 3 1 1 1 1 13 1 17 2 1 1 11 9 1 
2pvAfb+HvB/GEg	1 2 2 
3H5DLijqAfAkmg	1 1 1 1 1 1 1 1 1 2 19 2 1 1 3 12 35 1 1 1 1 60 1 8 3 1 1 1 2 1 1 1 13 1 1 2 69 2 1 1 2 1 1 1 1 1 1 1 1 1 1 
/iRyX67BpbBD6g	5 1 1 4 1 
/dG/W+F2rb8TrQ	1 4 1 1 3 1 1 6 2 1 1 1 1 1 2 1 1 2 
+Dm149Eg2gm7pg	1 1 1 1 
2c8RTmshIukUow	1 4 2 1 1 4 1 46 1 1 57 1 8 1 3 3 6 1 1 2 20 1 1 1 1 1 1 3 5 2 2 2 3 54 46 1 1 1 2 
3JpzQmEhKjCgVA	2 2 1 
2auIBs1d+9SkpA	1 1 1 1 1 2 2 1 1 
0YTJWWVzutToig	3 5 1 3 1 
2ezdkguV7IYnpQ	3 3 1 2 1 1 1 1 1 31 2 1 8 1 1 23 1 1 5 1 4 1 2 6 1 1 3 1 16 1 1 1 1 25 1 2 1 32 1 4 1 1 3 10 3 10 1 1 2 7 4 1 3 9 2 8 1 1 1 7 1 1 5 
2qiWAFD9lOH/8w	1 1 1 
/nyGmh+lxnvnAw	1 1 1 1 3 1 1 3 2 1 1 1 3 
2PEJWmmEwpW2fA	3 10 1 3 8 1 5 3 1 1 1 1 1 1 3 6 19 1 2 1 2 2 1 50 2 2 1 1 27 1 4 1 1 1 2 102 1 2 1 8 4 7 6 1 26 1 35 3 8 1 2 1 1 1 1 5 
3oAyVHchX4MAAw	1 1 1 1 1 2 1 1 1 2 11 1 1 37 1 1 3 4 4 1 3 1 1 1 1 1 34 1 1 4 
1cmSFrJdoW3SxA	2 2 9 1 1 1 9 1 2 1 1 1 5 1 1 
47hSwGs8voebzQ	1 3 1 2 1 4 
09yrAH5I9Jzi7A	1 2 3 1 1 1 
1LrQMB7cQf1J5Q	2 2 2 2 1 1 
2e4I03wdbnp+Nw	5 1 3 2 1 
/FaIlN6PZrWJaQ	1 1 1 1 1 
+6zYYXyyn6LVqg	1 2 1 1 2 1 4 1 1 1 2 6 1 1 12 1 3 1 1 1 1 1 2 3 2 1 13 1 3 8 1 3 1 3 1 2 1 3 1 2 1 
39/4z8sGe/f3Jg	1 1 
2QC8JQ0PvcqRmA	1 1 
5XtqjZ9Tan/a5Q	1 1 7 1 3 13 2 2 3 2 13 1 1 7 1 3 1 6 1 5 3 9 1 1 2 3 18 5 2 2 5 6 3 1 1 6 
1B5XFKWRdpnDlA	1 33 1 1 1 38 1 2 1 1 1 41 1 2 2 1 2 9 1 36 1 1 1 1 9 1 4 16 1 1 1 3 1 2 1 2 30 2 1 2 
42CKmV5iNrnZEQ	1 1 2 1 1 23 1 1 1 1 1 1 1 1 1 6 1 1 1 2 19 5 1 1 1 1 2 1 25 2 
42PgzWwWdxy2rA	1 1 14 1 2 1 1 1 1 1 2 6 1 1 1 1 1 1 1 
/3/YFAvEYMNNuA	1 4 1 2 1 1 1 2 1 1 3 
2NP0Wf7OR3Ylyg	1 1 1 
1q6IG48s7e84Wg	1 1 1 1 1 1 2 1 3 1 
